Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
200507,7.8087,6.5937,6.1194,7.7507,7.3297,8.509,4.9782,6.8728,6.5983,5.3791,7.2491,5.5914,6.1276,5.4496,3.4517,6.0032,5.5364,5.531,4.3681,7.041,2.6138,4.3583,4.7576,3.1861,2.9386
200508,-0.5345,-1.2924,-2.3595,-1.9989,-3.9534,-1.0191,-1.8609,-1.542,-1.3986,-3.5574,-0.7756,-1.2661,-0.924,-1.9496,-0.8812,-0.2888,-0.1816,-0.0277,-1.5738,-1.6053,0.3308,0.2404,-1.0879,-2.3873,-0.6033
200509,0.5575,0.2383,0.6808,0.98,1.5313,0.6437,0.1153,1.0314,0.692,1.2679,4.1364,-0.3062,-0.5206,0.6772,-0.0401,2.6611,2.4815,0.6649,-0.027,0.6772,-0.0532,0.5154,1.8805,-0.0271,1.4897
200510,-3.943,-2.1909,-2.0808,-0.9512,-2.7917,-3.7936,-1.9939,-1.3516,-2.5053,-4.0821,-3.7013,-1.9562,-4.23,-2.7804,-3.7074,-3.4187,-2.0851,-1.9302,-2.622,-3.3084,0.755,0.1816,-1.7701,-0.9087,-3.044
200511,4.3459,4.0882,4.659,4.4892,4.9377,4.8624,4.659,4.747,3.893,6.0626,4.959,5.3682,5.3559,4.4621,6.4784,5.2239,4.5945,3.8448,3.9841,5.3945,3.4707,5.6411,4.3704,3.3632,2.2408
200512,-0.1572,0.1684,-0.5634,0.7715,1.686,0.635,-0.334,-2.2812,-1.736,1.066,1.8197,0.4806,-0.068,0.2109,0.5337,0.313,1.9672,1.5837,0.0945,1.608,0.3716,-0.8051,-0.1542,0.2343,-0.3592
200601,10.7513,8.4444,6.3981,8.3808,8.8955,9.5138,8.0847,8.8218,7.7137,9.4392,10.1857,4.6179,7.2746,5.4899,7.4015,5.6028,5.1949,4.332,2.9353,6.0318,0.8624,2.1049,2.0919,2.1976,3.1608
200602,0.0943,-0.3278,0.025,0.1939,-0.3474,0.1378,1.2781,-1.3626,-1.1638,-1.9389,-1.6026,0.3567,-1.0773,0.1693,-0.7902,0.6878,0.8902,0.1271,1.2066,-2.236,-1.7774,0.4423,0.972,0.8651,-0.524
200603,5.0765,5.3971,4.635,4.1444,4.7447,4.6675,5.2868,4.2676,4.3488,5.5775,3.1346,3.3775,3.8015,3.6621,3.7997,3.8597,3.2105,1.515,2.1458,3.4947,-0.0054,1.9922,2.474,0.2591,1.2289
200604,-1.3518,0.7743,-0.0712,1.6544,0.8477,-0.9057,1.2481,1.4671,1.1194,3.8353,-0.7557,0.6663,0.3624,0.4164,1.5215,1.4319,3.5114,0.9628,-0.4905,1.8187,2.1241,-0.1412,1.8179,0.8184,1.922
200605,-7.2754,-4.2912,-5.2106,-2.9619,-5.4848,-7.0378,-4.4847,-4.501,-5.1957,-3.461,-8.0222,-3.3859,-3.4104,-4.3266,-4.8391,-4.0373,-3.7772,-2.7475,-3.2084,-4.6483,-0.8095,-2.9729,-3.7355,-2.995,-1.8375
200606,-2.1236,0.5516,0.3826,1.8772,-0.1538,-0.0234,0.0843,0.3102,1.4472,-0.3379,-1.0262,-1.3938,-0.8185,0.5492,0.6538,-0.7606,-1.8591,-0.5669,-0.3764,-0.1826,-0.0638,-1.3718,-0.3594,1.5953,0.696
200607,-5.3252,-2.611,-2.4968,-1.6436,-0.9551,-3.8952,-4.3384,-2.705,-3.7337,-3.9396,-4.5661,-2.9557,-1.9463,-5.073,-3.1032,-4.1691,-4.0592,-2.2794,-2.5819,-3.5497,0.4663,-1.5581,0.9641,0.9998,1.5529
200608,3.5501,2.4668,2.4202,1.6935,1.5414,4.4826,2.4074,2.2484,3.2606,0.975,5.3067,3.3263,2.4288,0.9145,0.6303,4.227,2.3865,2.7004,1.555,1.203,3.1371,3.228,1.972,2.7537,1.9094
200609,-0.1935,1.4241,0.6224,1.2787,0.5197,-0.2498,1.7904,1.3344,1.4873,1.768,0.4225,1.159,0.8263,1.4746,0.7259,1.1302,1.5782,0.8899,2.2732,3.1472,2.9067,2.3435,4.074,3.4401,0.1105
200610,5.723,5.9311,6.7891,4.3973,6.3707,6.2398,4.7117,5.1439,4.8176,5.5227,4.8904,5.4219,4.3707,3.5894,5.2423,2.7832,3.7508,3.4884,3.7907,4.9529,6.1059,2.9425,2.7806,2.1668,4.5153
200611,2.498,1.4584,2.117,1.7055,1.6612,1.9428,2.4601,3.5002,1.9073,3.0461,4.5186,3.1574,2.7922,3.7783,6.0349,5.1364,2.6583,3.1023,4.0171,3.8658,1.2157,1.7881,1.2135,0.8823,3.3405
200612,1.4348,2.0447,2.9892,1.7472,1.3774,-0.8054,0.9436,0.1478,-1.2533,0.2607,0.0405,0.4743,1.0032,-0.4985,-0.4275,1.03,-0.102,0.1954,0.4693,-0.219,3.0225,1.6959,3.1559,0.8661,0.4003
200701,1.9942,0.2172,1.3186,-0.6439,0.6953,0.705,2.2308,0.7928,1.8515,3.104,2.6417,2.4489,2.5606,1.7871,5.1247,2.9347,0.485,3.0818,3.1268,5.6171,1.8691,2.2392,1.3727,1.9833,0.5607
200702,-0.5401,0.091,-0.9808,-1.7262,0.2817,0.0063,-0.7976,0.271,-1.9425,-0.8818,1.1922,0.8227,-0.0018,0.1262,1.9413,-0.2487,1.1701,1.2286,0.0846,-0.9273,-2.9601,-0.3174,-3.3362,-2.0354,-2.0023
200703,0.6028,0.322,1.7422,0.3816,0.181,0.0809,1.5291,1.4311,-0.2364,0.4817,1.7893,1.6552,1.1538,2.2964,4.3817,1.3647,0.5815,1.6155,1.4999,1.0044,0.752,1.6044,0.9041,0.5017,1.9318
200704,2.2782,0.6342,0.4263,0.2323,-0.1448,1.8451,0.8747,2.0072,2.7446,2.8122,3.5849,3.2005,2.3548,3.435,6.2298,4.979,3.9504,3.1368,4.0411,5.1144,3.3895,3.1633,4.4897,4.3787,4.9434
200705,1.4662,3.3035,4.7472,2.9935,4.8158,3.3722,4.6369,3.855,2.871,3.9756,3.9206,4.2677,6.3132,5.236,6.7043,3.4887,4.2736,4.1167,3.8049,4.9336,1.9014,3.6328,2.5797,3.2059,4.5721
200706,-0.505,-1.073,0.2044,1.8507,0.6974,-1.3077,-2.4708,-1.8543,-2.5627,-0.3707,-1.4847,-0.0138,-0.9627,-0.6732,-1.2735,-2.5512,-0.8947,-1.8,-2.5761,-0.9759,-0.971,-2.4189,-2.3839,-1.9109,-0.7677
200707,-6.3288,-7.0865,-6.8998,-7.2798,-7.2112,-6.4155,-5.7566,-6.2134,-6.0464,-8.1935,-3.185,-5.278,-5.0702,-4.8081,-4.4536,-5.7594,-2.846,-5.3321,-3.8496,-5.2488,-4.2271,-3.4914,-2.7758,-3.1883,-1.0369
200708,-0.5475,1.2751,2.9743,0.8871,-4.6472,2.7911,2.9193,2.6504,1.1837,-0.0828,0.9449,-1.2596,0.6936,2.294,-1.7143,0.4252,1.6855,-0.8836,0.0246,-0.2137,1.2247,2.7258,2.1583,1.7397,0.9818
200709,1.3102,0.9896,1.5738,-0.2832,0.8731,3.406,-0.2987,0.5589,0.0558,1.4089,3.2652,3.2549,1.431,3.1989,2.1905,4.2139,2.0887,1.7933,2.0756,2.732,4.3556,2.7858,4.1495,3.1779,5.0598
200710,1.9284,0.3119,0.4447,-1.6114,0.9878,3.1153,2.4065,1.5423,1.8666,1.735,4.1577,4.359,0.9366,2.2708,3.2007,0.8994,2.2818,3.6686,1.0466,2.5147,-0.6983,1.2547,3.0141,1.2983,3.6817
200711,-10.1372,-7.3761,-6.7807,-8.1175,-8.9882,-8.4156,-4.7559,-6.2184,-8.9377,-6.1418,-7.2441,-6.7216,-3.7401,-4.9098,-7.9287,-6.3692,-5.7103,-5.0678,-4.9049,-4.7189,-7.4209,-4.2739,-4.2838,-2.8905,-3.5183
200712,-0.1051,-0.2805,-2.0049,-1.4195,-0.4811,0.913,-0.3294,-1.0784,-0.0045,1.1174,-1.1349,-0.7964,-0.2164,-0.898,-2.2825,-1.9356,-1.5323,-0.7334,0.3864,-0.8533,-1.824,-1.0572,-1.6553,-1.2795,1.8643
200801,-8.8875,-6.1171,-6.2938,-6.6929,-6.2276,-11.111,-5.5668,-4.9384,-2.8606,-7.4498,-9.9582,-6.396,-3.9487,-5.4177,-3.3561,-7.9672,-8.1864,-3.8484,-6.0077,-4.9267,-6.4241,-6.2132,-7.1837,-3.9153,-6.758
200802,-4.6246,-3.4339,-4.5538,-4.3657,-3.0847,-3.3226,-3.3641,-3.2995,-4.3961,0.3279,-4.04,-2.0601,-1.2616,-2.817,-0.2421,-2.5112,-2.7368,-2.7205,-1.3535,-1.7835,-3.2423,-3.2126,-5.8483,-3.7606,-0.2712
200803,-2.6763,0.334,1.3474,1.6452,-1.9775,-1.6537,1.1011,1.3898,3.4292,1.4914,-1.6716,0.0338,-0.9663,-1.2449,-2.0446,-1.151,-0.3563,-1.3264,-1.712,-1.6047,1.0208,-4.0303,1.4802,-1.1828,-0.0588
200804,2.1989,1.0691,1.966,0.7362,1.982,2.981,-0.2603,2.7589,6.2657,3.6465,8.9759,7.6446,6.3597,8.4422,10.0937,8.2639,2.7894,7.6643,5.5308,4.9567,2.9881,4.4743,3.7927,4.5615,4.8329
200805,3.6442,2.6182,4.2555,1.9993,6.9847,6.3169,3.2819,4.386,6.0288,8.482,4.2525,3.5183,3.8178,5.9569,8.7428,5.4214,4.9083,3.5923,4.5814,4.717,2.2276,0.6474,0.2489,0.6518,2.7013
200806,-8.0659,-7.8881,-8.5454,-12.545,-6.6754,-8.6741,-11.1333,-8.7637,-2.4678,-4.7702,-10.5854,-7.3919,-7.9186,-4.7396,-4.2672,-10.7582,-7.7567,-7.9352,-8.5225,-7.4652,-13.1741,-10.6998,-10.9409,-7.8114,-4.9244
200807,2.5757,5.997,9.2423,7.1165,3.9417,5.0345,3.2724,3.7423,3.5614,2.7462,1.0365,1.9116,1.522,1.7643,-1.0972,-3.0727,-1.9823,-2.6702,-1.3888,-3.1455,-0.2429,0.4514,2.5247,0.104,-4.4793
200808,2.4647,4.6028,5.208,4.135,4.5328,6.612,5.7589,3.4295,5.5182,7.3289,3.1667,4.3491,4.0032,3.0713,3.3427,0.8737,2.2854,3.1222,2.2418,1.6682,-3.1577,-0.22,1.159,1.7838,1.5689
200809,-11.0858,-3.6405,-4.5571,-6.4963,-11.3144,-9.1365,-8.1313,-3.4378,-6.3229,-8.0542,-10.9886,-10.9785,-7.3363,-9.0817,-11.387,-14.4435,-11.4288,-10.5628,-11.4571,-15.0948,-18.6023,-9.7775,-6.3591,-8.1532,-7.6045
200810,-23.8947,-16.8832,-15.3633,-18.5917,-22.8046,-22.4566,-20.863,-18.7541,-24.6032,-18.9427,-22.3916,-19.4031,-18.6474,-18.5109,-20.4326,-23.3864,-19.0821,-20.9264,-21.7046,-20.208,-27.5433,-18.2873,-16.0316,-13.7054,-15.3194
200811,-15.3057,-13.1643,-12.9263,-9.7817,-11.191,-13.6944,-10.4035,-10.2647,-10.9299,-10.9602,-9.6102,-8.6104,-7.8923,-9.1968,-15.1071,-13.8949,-10.5543,-10.6889,-6.8362,-7.6842,-18.4134,-9.6415,-10.0691,-5.8079,-3.3284
200812,3.2688,4.2574,5.0708,5.4033,2.8146,5.7745,6.8024,3.8139,6.8529,4.9295,6.8999,3.4024,3.6628,4.1948,4.839,6.6655,1.1683,2.1194,3.8342,6.6434,0.5999,3.4552,-0.0031,1.9209,-0.4586
200901,-6.5426,-16.8781,-16.1861,-13.9513,-13.2472,-8.5819,-12.1181,-13.3847,-13.0854,-7.5287,-9.5343,-8.2725,-9.9191,-10.5548,-6.8194,-2.1734,-9.5832,-8.5545,-6.6862,-6.1716,-10.2015,-5.4108,-11.2747,-8.4152,-5.9635
200902,-12.6257,-13.2708,-12.5249,-14.5494,-10.5783,-13.0014,-12.5863,-12.6527,-9.6933,-13.195,-10.677,-11.9466,-6.8782,-10.8555,-9.2322,-10.875,-9.952,-9.3906,-8.8087,-8.621,-11.0153,-11.3265,-12.9885,-9.0413,-8.6244
200903,8.7154,10.4271,10.4583,10.83,13.7299,12.7972,8.6613,9.8481,10.8645,7.8606,12.0758,8.6192,9.1105,7.7571,9.7303,11.7366,9.8036,9.342,7.7965,7.9661,18.7368,8.3598,7.681,9.5523,7.0537
200904,18.1009,15.2212,17.7013,16.9741,19.0857,12.8101,15.2205,15.1441,21.8902,21.3587,14.6178,13.3077,14.9764,17.8666,18.0456,14.9267,14.6169,12.6072,14.8331,12.5174,14.2689,8.2515,11.424,7.0768,7.9817
200905,7.8643,2.38,2.5534,3.5334,3.4115,5.6295,2.5874,0.5697,2.3885,3.7742,1.1421,2.679,0.34,2.7054,2.9347,5.8885,2.3049,4.7628,4.0614,4.2492,12.0532,4.7328,5.1023,5.8004,4.8047
200906,5.9039,4.653,1.446,5.4029,2.8334,4.5104,2.5707,0.3517,0.1947,-0.5232,2.1629,2.9309,0.824,-0.7885,-2.8672,1.2026,-0.1476,0.0079,0.2052,1.4299,-2.6506,-0.3764,1.8086,-0.567,1.1251
200907,9.861,9.0682,9.6336,11.5901,13.4855,9.4542,8.1653,9.0249,10.7546,13.3067,10.2907,9.8299,8.9159,9.2264,13.2266,6.3796,10.3125,7.1256,9.3675,10.4227,7.8716,8.4366,9.8763,6.9902,5.3414
200908,5.1644,4.0054,3.9717,6.837,8.8056,2.0012,1.8048,3.728,3.8427,2.2911,4.2599,4.3401,2.3243,2.9862,3.1217,9.7136,4.6229,2.0985,4.1904,4.0848,6.0829,6.9468,2.4713,2.3834,1.5629
200909,7.2579,5.1111,4.8148,5.4682,10.597,7.5828,4.8874,6.1052,8.0304,11.0653,6.8808,6.195,5.6586,6.9739,6.8399,4.7863,5.2202,7.78,6.4455,7.4593,4.6273,1.9364,6.744,1.9437,3.2707
200910,-10.3548,-5.6856,-6.946,-7.3724,-7.0714,-9.2971,-8.1756,-4.9069,-6.2523,-7.9905,-12.038,-4.9651,-4.0496,-3.7528,-3.3983,-7.7515,-5.8699,-4.0952,-1.8193,-4.2883,-3.6023,-3.5023,-3.5398,-0.7654,1.1877
200911,1.2856,1.2509,2.3899,2.2472,0.6719,3.9263,2.4394,2.6897,1.8554,1.953,4.7592,3.4193,2.7671,4.2908,5.2629,4.931,5.2096,2.5273,4.9913,4.9152,2.3938,4.1364,7.0699,7.1524,5.9248
200912,8.6256,7.9758,6.8238,8.203,11.5145,8.4408,8.4653,7.1631,8.8505,14.6861,7.3557,8.6307,6.3237,7.1411,7.7256,8.1709,5.6419,5.2099,6.0869,5.8033,0.1555,1.8161,2.5256,2.7135,0.2714
201001,-2.9977,-2.4567,-4.0585,-5.213,-3.2978,-3.8683,-3.0617,-2.4647,-2.7599,0.0389,-1.1685,-3.7049,-3.568,-5.5276,-4.306,-2.1069,-2.8021,-3.958,-3.874,-4.7825,-2.0935,-2.055,-3.2942,-3.5963,-4.5628
201002,6.1366,5.0058,3.537,4.5159,7.579,3.8398,5.3032,2.9663,2.1061,4.2939,4.5426,5.1414,4.2005,5.3245,7.9269,5.5377,3.6949,4.0484,6.0316,6.8954,4.2391,3.7669,2.9584,2.0614,2.8848
201003,8.3089,7.4489,8.0708,7.7077,8.5594,7.7675,8.1558,8.2322,9.6793,7.243,8.6641,6.9826,7.9099,8.0344,9.5714,8.0233,7.952,7.0164,7.1321,8.8472,5.8792,6.4271,7.9349,4.59,4.5582
201004,9.6574,8.0316,6.8679,9.314,9.4832,4.7269,4.4458,5.575,5.764,5.9038,6.9058,4.1548,3.7161,5.4028,2.6889,5.7803,5.6,4.9279,4.1796,2.6484,-1.5474,0.5201,1.7024,-0.1974,2.4295
201005,-8.9381,-8.2567,-8.4614,-6.7432,-8.12,-8.2505,-7.8894,-6.4229,-6.424,-6.0096,-9.222,-7.7805,-6.8483,-7.0094,-6.7618,-6.8905,-7.4318,-6.8145,-6.6776,-7.839,-7.2346,-8.781,-7.4601,-7.6289,-8.2921
201006,-8.4867,-8.1289,-8.7637,-8.4376,-9.0092,-6.8841,-8.1767,-7.7769,-9.1098,-8.4947,-7.8791,-6.2455,-6.1134,-7.1463,-9.5442,-7.8238,-6.164,-5.802,-5.1985,-8.0134,-2.2299,-5.9714,-5.4985,-4.7018,-5.1026
201007,6.2084,4.0243,6.9533,7.2519,5.7961,7.6975,7.9916,6.0024,6.8397,6.0433,6.9572,7.2011,7.2868,7.0724,6.3547,6.6105,7.3709,6.9692,7.2973,7.7623,7.4135,4.9556,7.9744,7.1364,6.5635
201008,-9.3245,-9.3214,-7.4423,-8.9493,-9.9858,-6.5713,-7.8196,-6.7089,-6.5166,-9.0889,-6.2997,-6.3426,-6.9995,-5.1648,-6.631,-6.9403,-4.9578,-3.0357,-6.152,-3.2816,-8.0781,-4.8565,-4.5598,-3.5069,-4.0055
201009,12.2685,12.0321,9.7535,7.8959,13.7129,14.5451,12.5255,11.6787,13.127,13.2896,13.7758,12.2722,13.1653,10.8745,13.2042,10.588,11.1482,9.1233,11.7412,11.3164,8.5305,8.4591,8.5628,8.48,9.6457
201010,5.4564,4.7028,5.785,3.825,5.3821,2.2506,4.3252,4.2201,3.818,4.3511,4.4851,4.0746,4.2602,3.8995,3.477,-0.1736,3.5599,3.2807,3.3343,4.0449,4.2445,0.1017,3.3741,4.8604,4.3269
201011,3.6334,3.2404,4.0563,3.1324,3.5192,3.5415,3.7413,4.2396,3.5635,4.1698,4.5757,4.845,2.7062,3.6412,4.4195,2.2304,3.2248,2.5508,3.7148,2.9882,-0.0709,-0.8035,-1.6425,0.7099,-0.68
201012,10.8534,8.3159,5.6811,8.7141,6.4818,10.6382,8.3635,6.7606,5.7171,7.0937,9.2813,8.4133,7.3237,6.0051,7.8671,10.659,7.3912,6.526,7.2575,4.6562,11.5194,8.4832,6.3892,6.2796,4.9246
201101,-0.4418,-2.4655,-1.7338,-2.7098,-3.7577,0.921,0.4678,0.2196,0.1325,2.4792,2.6651,2.0365,2.431,0.1444,0.628,1.9565,4.2411,1.3303,2.6542,0.8882,4.9646,2.1014,3.4851,2.4601,1.1124
201102,5.284,4.5559,4.4971,3.9662,0.8411,6.9582,4.5143,7.2343,4.6337,4.0216,8.1912,5.1658,4.5498,4.6998,5.0525,2.5181,6.1505,2.4901,3.7064,4.2078,1.8885,5.5162,3.1347,3.1822,2.635
201103,2.7631,2.4826,1.8838,1.1189,2.0886,2.1067,2.9907,3.5263,2.4223,3.1331,-0.2288,2.0652,3.3596,3.8706,6.2056,0.3137,0.8205,1.6447,4.0126,3.4217,-2.586,-1.5845,0.012,0.3552,0.4687
201104,1.1572,2.12,1.4915,0.0942,0.5985,1.8475,2.0657,2.7165,2.8829,1.2143,1.252,4.2512,4.4143,2.2652,5.2489,1.127,1.6776,3.3133,2.1557,3.6466,1.4103,2.4006,3.1393,3.1366,3.6407
201105,-2.0502,-2.9305,-2.9014,-2.8811,-2.6747,-3.7417,-2.4188,-1.7211,1.1959,-1.4159,-1.0509,-3.3303,-2.0893,-1.5905,-0.3555,-2.297,-1.7712,-0.4579,-0.1709,0.445,-4.8794,-2.0343,-0.4214,-1.5925,-0.1511
201106,-3.5997,-1.6451,-1.2879,-1.9836,-3.846,-3.1367,-1.6674,-0.8605,0.5687,1.4347,-3.8757,-1.9268,-1.4725,-0.5167,-0.7752,-4.5378,-2.1275,-1.9149,-0.9802,-1.5877,-3.5547,-2.6653,-2.1306,-1.3071,-0.9094
201107,-3.5178,-1.9039,-1.0545,-0.7482,-3.6237,-5.9963,-4.0078,-3.1864,-2.2671,-3.5287,-4.612,-5.8188,-3.6463,-3.2437,-4.3271,-3.8468,-3.1777,-3.5243,-3.4697,-3.3316,-5.3989,-4.1261,-1.1987,-2.3979,0.8157
201108,-12.2039,-8.4278,-9.5405,-7.6683,-10.2834,-11.3545,-9.1268,-7.8043,-7.7504,-11.0413,-10.0792,-8.8226,-6.7588,-7.9207,-8.8707,-9.1429,-7.3034,-7.1436,-7.7626,-6.4735,-9.5233,-7.5529,-6.208,-4.3041,-3.8482
201109,-12.012,-9.9153,-9.524,-9.8813,-11.3385,-11.7763,-12.2981,-9.633,-10.2929,-12.5848,-10.638,-12.4816,-10.5857,-11.4289,-12.0731,-10.6319,-8.5001,-10.8266,-10.9083,-10.2168,-9.9854,-9.7352,-6.7065,-5.7723,-5.5575
201110,12.5879,13.9097,13.8225,12.8121,11.3096,16.3977,16.3163,14.0831,15.4951,16.7508,15.9538,16.0774,14.1233,15.1498,15.5894,14.671,13.9144,14.8321,13.115,13.9831,13.9328,13.2374,12.1761,9.4749,9.0612
201111,-2.1193,-0.6966,-0.8459,1.5946,-2.942,-0.8212,1.2632,0.378,1.0865,-1.3609,-2.1644,0.1338,1.7217,0.4467,-1.5685,-0.2562,-0.1876,0.6516,-1.3052,0.1149,-3.9854,-1.5267,0.0953,0.1866,0.5764
201112,0.3501,2.1458,1.8018,0.6843,2.1471,0.4328,0.7644,0.5851,0.1763,-0.7681,0.1145,0.027,1.3355,-1.5293,-0.357,-1.3106,0.9705,0.0026,-0.6753,-0.5723,-2.3058,1.843,1.6672,1.002,0.9794
201201,9.6314,7.562,7.4117,7.1845,8.2076,8.0736,6.3302,5.4729,6.0435,6.8425,6.4927,7.1718,5.6398,5.0186,7.9557,8.9961,5.5185,3.4448,5.8773,7.9912,7.3803,6.5115,4.292,2.4685,6.2404
201202,1.9854,1.2786,1.1146,0.8013,1.7934,4.8374,3.4351,3.2445,1.6653,2.5212,5.1114,2.733,2.8336,5.3307,4.547,6.2169,3.7657,3.6255,5.8376,4.6655,5.1417,6.3716,2.6899,3.851,5.3191
201203,3.4574,4.7206,2.1909,4.9496,2.7169,3.1416,2.0842,2.4129,3.0048,0.606,1.8333,1.8268,0.779,2.3747,0.5688,2.0838,2.6986,1.2507,0.1147,2.5889,3.9203,4.7151,3.3717,2.4694,4.1133
201204,-2.6063,-0.423,-1.1926,-1.525,-1.0404,-1.8504,-1.2641,-1.5145,-2.4135,-0.7586,-2.0241,-2.6461,-0.0679,0.4344,-2.2098,-1.4812,-0.9839,0.8623,-1.0824,-0.6175,-2.4764,-1.8244,-1.85,-0.286,0.0462
201205,-6.6098,-6.5167,-7.2802,-5.2666,-8.6996,-6.5323,-7.6333,-5.6098,-4.0764,-6.3649,-8.363,-7.5288,-6.603,-5.2663,-7.9955,-8.4626,-8.5754,-7.1369,-6.9452,-6.5249,-9.3726,-5.5052,-7.2982,-5.1365,-5.4884
201206,6.2544,4.7054,6.1076,6.7202,5.8431,6.9938,3.93,4.3859,3.5963,4.8225,7.0811,1.2778,3.5485,1.4635,4.6309,4.1228,3.4376,2.0391,1.0921,0.5086,4.5606,5.0353,3.3364,5.1324,2.7204
201207,-2.0237,-1.9445,-2.0369,-1.3627,-2.4897,-4.1152,-2.073,-0.155,0.6984,-1.3546,-4.3458,-0.1857,-1.0113,0.7894,-2.0449,-3.3118,-0.4604,1.3069,0.3665,-2.2301,0.1272,0.4354,1.1765,2.2116,1.0984
201208,3.1837,2.8508,2.4048,2.0462,2.5696,2.4878,2.8247,3.7368,1.8139,2.7608,6.7721,4.1469,3.8254,4.3711,1.9127,4.6311,4.4492,2.9075,3.3627,5.1165,4.1641,3.7583,3.1838,0.9191,2.4755
201209,5.0922,4.6038,4.7887,4.602,2.4934,4.4796,2.7616,4.2145,4.3854,5.1618,2.0839,2.4565,2.989,3.2784,1.793,3.9385,2.7836,0.9145,2.1833,2.1059,4.6706,3.9216,3.9715,2.5775,1.2801
201210,-4.601,-2.3657,-1.3037,-2.7186,-2.9228,-5.5048,-1.1083,-1.3543,-1.293,-2.9883,-0.6595,0.8652,-1.1438,-1.1994,-1.7042,0.0333,-0.5962,-1.5023,-0.374,1.2899,2.3065,-3.2344,-2.1993,-0.844,-3.4904
201211,0.5298,1.9699,0.0603,-1.6098,1.0024,-0.1225,0.5504,0.8388,1.552,0.0671,1.3075,1.167,1.7454,2.9746,4.4792,0.2699,0.1006,3.2876,1.7355,2.7701,0.0863,1.9705,2.2147,-0.566,0.4587
201212,3.1996,4.0128,3.7196,3.171,3.6845,4.4052,3.873,3.4494,2.4925,3.4838,2.7389,4.0216,2.2602,2.1806,3.6518,2.3345,4.1181,2.8411,2.4127,2.1251,5.0885,1.1587,2.303,0.3593,-1.0058
201301,6.0185,6.3122,4.5734,6.1999,4.6525,7.9119,5.7558,5.2538,6.3919,8.6901,5.5524,6.1386,6.1825,6.8074,8.2934,8.7597,7.153,7.8224,6.835,7.0114,8.8956,6.0994,6.3517,5.5814,2.5233
201302,-0.311,0.9002,1.3028,2.4355,1.7721,1.6312,1.8967,0.6958,1.4393,0.2954,3.3859,0.1313,0.4968,1.2169,2.337,-0.6614,2.3321,1.1349,1.3718,1.7275,1.8526,1.5805,0.9287,1.7763,0.8604
201303,5.2479,4.3625,5.1851,5.1965,6.3666,5.9969,3.6026,4.2473,4.8166,4.2704,3.931,3.5352,4.3029,4.774,7.2079,6.6595,4.8614,4.6402,3.1462,3.9667,3.3405,4.3795,3.1349,3.8596,3.894
201304,0.0583,-0.2502,-0.0844,-0.749,0.7044,0.0642,-3.8209,1.9391,-1.8563,-2.1094,-1.9529,-0.5369,0.2202,-1.3749,-1.5452,3.4459,-0.1396,-0.163,-0.1763,1.8145,2.6818,-0.5155,1.0306,2.5531,2.5147
201305,4.5672,6.5318,4.3326,6.7374,6.6242,7.2664,6.5781,3.8136,3.9997,5.099,4.4691,3.6592,4.304,3.859,6.1246,3.2612,2.5477,5.0977,3.3443,3.1771,8.1752,3.2718,2.7537,1.0723,2.1325
201306,0.0788,1.1171,0.7377,1.205,-0.6112,0.4883,-0.8397,-0.4604,0.1742,0.8368,-1.075,-0.1103,-0.9258,-1.1777,-1.4025,-2.4232,-1.2159,0.4107,-3.4443,-2.3749,-2.9587,-0.2454,-0.2299,-0.7857,-2.7489
201307,7.8387,6.468,7.5665,8.4785,10.9574,7.5313,6.0324,7.8115,6.439,6.8799,8.223,7.899,8.0264,6.2875,8.0434,7.1325,6.315,6.4741,6.7026,7.2136,9.2123,6.0423,4.6004,5.1103,4.4177
201308,-2.928,-2.6071,-3.1206,-1.311,-4.9057,-2.6084,-3.1771,-4.0391,-0.6898,-0.0526,-3.9065,-2.5795,-2.6461,-1.5211,-3.9613,-3.0847,-2.9023,-2.6403,-2.3191,-1.7119,-1.2245,-2.8922,-3.8735,-3.5497,-1.2463
201309,7.7906,6.5819,4.1834,5.2661,6.9979,6.1508,5.9454,5.9428,7.9197,7.2264,6.1267,4.4339,5.9262,6.5072,4.2809,7.6145,3.7049,5.9847,4.86,5.256,5.0346,3.7624,2.9115,2.9386,2.7085
201310,0.0912,3.1476,3.9448,4.9524,3.2222,-0.5162,2.0217,3.6,3.2446,4.7846,0.4036,4.1541,4.9433,5.1076,4.9157,1.1794,3.1188,3.4329,3.3259,4.9194,3.2546,3.1938,5.3911,4.177,5.3692
201311,6.4787,6.0265,5.358,7.8026,5.182,3.1241,5.4076,4.3183,4.4485,5.4648,4.3182,2.2625,2.653,2.3417,4.639,1.7644,2.3563,1.2448,1.3923,1.6947,2.4261,2.539,2.0726,3.8767,3.602
201312,2.8772,0.9984,0.9662,0.5588,2.154,2.7397,1.3999,1.7025,1.6682,3.0042,2.8359,2.77,3.0153,3.6359,2.0191,4.2052,4.6108,3.0446,3.1117,2.0356,3.3508,3.2684,3.2647,2.2515,2.1695
